season,date,age,team_played,game_type,venue,opponent,win_lose,point_difference,game_started,minutes_played,fieldgoal,fieldgoal_attempts,fieldgoal_percent,3pointers,3pointers_attempts,3pointers_percent,freethrows,freethrows_attempt,freethrow_percent,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
17,4/7/2013,34,los angeles lakers,season,home,los angeles clippers,l,-14,1,47:20,6,19,0.316,1,5,0.2,12,14,0.857,1,6,7,10,0,0,4,3,25
17,4/9/2013,34,los angeles lakers,season,away,new orleans pelicans,w,8,1,41:06,9,18,0.5,2,7,0.286,10,11,0.909,1,5,6,6,5,1,5,2,30
17,4/10/2013,34,los angeles lakers,season,home,portland trailbrazers,w,7,1,48:00,14,27,0.519,1,5,0.2,18,18,1,0,8,8,5,3,4,1,4,47
17,4/12/2013,34,los angeles lakers,season,away,golden state warriors,w,2,1,44:54,9,21,0.429,4,8,0.5,12,16,0.75,0,5,5,4,0,0,5,3,34
17,4/14/2013,34,los angeles lakers,season,away,san antonio spurs,w,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
17,4/17/2013,34,los angeles lakers,season,away,houston rockets,w,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
17,4/21/2013,34,los angeles lakers,playoff,home,san antonio spurs,l,-12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
17,4/24/2013,34,los angeles lakers,playoff,home,san antonio spurs,l,-11,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
17,4/26/2013,34,los angeles lakers,playoff,away,san antonio spurs,l,-31,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
17,4/28/2013,34,los angeles lakers,playoff,away,san antonio spurs,l,-21,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,10/29/2013,35,los angeles lakers,season,away,los angeles clippers,w,13,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,10/30/2013,35,los angeles lakers,season,home,golden state warriors,l,-31,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/1/2013,35,los angeles lakers,season,away,san antonio spurs,l,-6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/3/2013,35,los angeles lakers,season,away,atlanta hawks,w,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/5/2013,35,los angeles lakers,season,home,dallas mavericks,l,-19,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/7/2013,35,los angeles lakers,season,home,houston rockets,w,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/8/2013,35,los angeles lakers,season,home,new orleans pelicans,l,-11,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/10/2013,35,los angeles lakers,season,away,minnesota timberwolves,l,-23,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/12/2013,35,los angeles lakers,season,away,new orleans pelicans,w,21,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/13/2013,35,los angeles lakers,season,home,denver nuggets,l,-12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/15/2013,35,los angeles lakers,season,away,memphis grizzlies,l,-3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/17/2013,35,los angeles lakers,season,away,detroit pistons,w,15,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/22/2013,35,los angeles lakers,season,away,golden state warriors,w,7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/24/2013,35,los angeles lakers,season,away,sacramento kings,w,14,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/26/2013,35,los angeles lakers,season,home,washington wizards,l,-5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/27/2013,35,los angeles lakers,season,home,brooklyn nets,w,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,11/29/2013,35,los angeles lakers,season,home,detroit pistons,w,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,12/1/2013,35,los angeles lakers,season,away,portland trailbrazers,l,-6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,12/6/2013,35,los angeles lakers,season,home,sacramento kings,w,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,12/8/2013,35,los angeles lakers,season,away,toronto rapters,l,-12,1,27:56,2,9,0.222,0,3,0,5,7,0.714,1,7,8,4,2,0,8,3,9
18,12/10/2013,35,los angeles lakers,season,away,phoenix suns,l,-6,1,29:10,6,11,0.545,0,2,0,8,8,1,0,2,2,3,0,0,3,2,20
18,12/13/2013,35,los angeles lakers,season,home,oklahoma city thunder,l,-25,1,23:09,2,6,0.333,0,0,,0,0,,0,1,1,13,2,0,7,1,4
18,12/14/2013,35,los angeles lakers,season,home,charlotte hornets,w,3,1,32:14,8,15,0.533,2,5,0.4,3,3,1,0,7,7,8,0,0,7,1,21
18,12/16/2013,35,los angeles lakers,season,home,atlanta hawks,l,-14,1,32:10,4,14,0.286,0,5,0,0,1,0,0,3,3,6,2,0,5,1,8
18,12/17/2013,35,los angeles lakers,season,home,memphis grizzlies,w,4,1,32:38,9,18,0.5,1,1,1,2,2,1,1,4,5,4,1,1,4,1,21
18,12/20/2013,35,los angeles lakers,season,away,minnesota timberwolves,w,13,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,12/21/2013,35,los angeles lakers,season,home,golden state warriors,l,-19,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,12/23/2013,35,los angeles lakers,season,home,phoenix suns,l,-27,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,12/25/2013,35,los angeles lakers,season,away,miami heat,l,-6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,12/27/2013,35,los angeles lakers,season,home,utah jazz,l,-2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,12/29/2013,35,los angeles lakers,season,away,philadelphia 76ers,l,-7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,12/31/2013,35,los angeles lakers,season,away,milwaukee bucks,l,-15,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/3/2014,35,los angeles lakers,season,away,utah jazz,w,11,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/5/2014,35,los angeles lakers,season,away,denver nuggets,l,-22,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/7/2014,35,los angeles lakers,season,home,dallas mavericks,l,-13,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/8/2014,35,los angeles lakers,season,home,houston rockets,l,-14,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/10/2014,35,los angeles lakers,season,home,los angeles clippers,l,-36,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/14/2014,35,los angeles lakers,season,away,cleveland cavaliers,l,-2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/15/2014,35,los angeles lakers,season,home,phoenix suns,l,-7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/17/2014,35,los angeles lakers,season,home,boston celtics,w,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/19/2014,35,los angeles lakers,season,home,toronto rapters,w,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/20/2014,35,los angeles lakers,season,home,chicago bulls,l,-2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/23/2014,35,los angeles lakers,season,home,miami heat,l,-7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/24/2014,35,los angeles lakers,season,home,orlando magic,l,-9,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/26/2014,35,los angeles lakers,season,home,new york knicks,l,-7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/28/2014,35,los angeles lakers,season,away,indian pacers,l,-12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,1/31/2014,35,los angeles lakers,season,away,charlotte hornets,l,-10,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/4/2014,35,los angeles lakers,season,home,minnesota timberwolves,l,-10,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/5/2014,35,los angeles lakers,season,home,cleveland cavaliers,w,11,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/7/2014,35,los angeles lakers,season,home,philadelphia 76ers,w,14,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/9/2014,35,los angeles lakers,season,away,chicago bulls,l,-6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/11/2014,35,los angeles lakers,season,away,utah jazz,l,-17,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/13/2014,35,los angeles lakers,season,away,oklahoma city thunder,l,-4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/19/2014,35,los angeles lakers,season,away,houston rockets,l,-26,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/21/2014,35,los angeles lakers,season,away,boston celtics,w,9,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/23/2014,35,los angeles lakers,season,away,brooklyn nets,l,-6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/25/2014,35,los angeles lakers,season,home,indian pacers,l,-20,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/26/2014,35,los angeles lakers,season,home,memphis grizzlies,l,-5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,2/28/2014,35,los angeles lakers,season,away,sacramento kings,w,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/3/2014,35,los angeles lakers,season,home,portland trailbrazers,w,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/4/2014,35,los angeles lakers,season,away,new orleans pelicans,l,-7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/6/2014,35,los angeles lakers,season,away,los angeles clippers,l,-48,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/7/2014,35,los angeles lakers,season,home,denver nuggets,l,-8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/9/2014,35,los angeles lakers,season,away,oklahoma city thunder,w,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/13/2014,35,los angeles lakers,season,home,oklahoma city thunder,l,-29,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/14/2014,35,los angeles lakers,season,home,san antonio spurs,l,-34,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/19/2014,35,los angeles lakers,season,away,san antonio spurs,l,-16,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/21/2014,35,los angeles lakers,season,away,washington wizards,l,-10,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/23/2014,35,los angeles lakers,season,away,orlando magic,w,9,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/25/2014,35,los angeles lakers,season,away,new york knicks,w,31,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/27/2014,35,los angeles lakers,season,home,milwaukee bucks,l,-3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/28/2014,35,los angeles lakers,season,home,minnesota timberwolves,l,-36,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,3/30/2014,35,los angeles lakers,season,away,phoenix suns,w,16,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,4/1/2014,35,los angeles lakers,season,away,portland trailbrazers,l,-12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,4/2/2014,35,los angeles lakers,season,home,sacramento kings,l,-5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,4/4/2014,35,los angeles lakers,season,away,dallas mavericks,l,-12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,4/6/2014,35,los angeles lakers,season,home,los angeles clippers,l,-23,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,4/8/2014,35,los angeles lakers,season,away,houston rockets,l,-15,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,4/11/2014,35,los angeles lakers,season,away,golden state warriors,l,-17,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,4/13/2014,35,los angeles lakers,season,away,memphis grizzlies,l,-12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,4/14/2014,35,los angeles lakers,season,home,utah jazz,w,15,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
18,4/16/2014,35,los angeles lakers,season,home,san antonio spurs,w,13,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,10/28/2014,36,los angeles lakers,season,away,houston rockets,l,-18,1,29:00,6,17,0.353,0,1,0,7,8,0.875,0,3,3,2,1,0,1,5,19
19,10/29/2014,36,los angeles lakers,season,home,phoenix suns,l,-20,1,27:53,11,25,0.44,2,4,0.5,7,7,1,1,3,4,3,2,0,2,2,31
19,10/31/2014,36,los angeles lakers,season,away,los angeles clippers,l,-7,1,35:16,6,15,0.4,1,5,0.2,8,11,0.727,0,4,4,7,2,0,3,5,21
19,11/1/2014,36,los angeles lakers,season,home,golden state warriors,l,-23,1,35:53,12,28,0.429,1,6,0.167,3,6,0.5,1,5,6,1,2,0,7,3,28
19,11/4/2014,36,los angeles lakers,season,away,phoenix suns,l,-6,1,44:15,14,37,0.378,3,7,0.429,8,12,0.667,3,6,9,1,1,1,3,0,39
19,11/9/2014,36,los angeles lakers,season,away,charlotte hornets,w,15,1,34:17,7,20,0.35,1,5,0.2,6,7,0.857,0,6,6,4,1,0,4,1,21
19,11/11/2014,36,los angeles lakers,season,home,memphis grizzlies,l,-5,1,37:29,10,26,0.385,3,10,0.3,5,6,0.833,1,6,7,6,4,0,3,3,28
19,11/12/2014,36,los angeles lakers,season,home,new orleans pelicans,l,-7,1,36:12,10,28,0.357,5,11,0.455,8,8,1,0,4,4,5,1,0,1,1,33
19,11/14/2014,36,los angeles lakers,season,away,san antonio spurs,l,-13,1,36:25,1,14,0.071,0,5,0,7,9,0.778,0,4,4,6,1,2,4,1,9
19,11/16/2014,36,los angeles lakers,season,away,golden state warriors,l,-21,1,31:22,15,34,0.441,3,12,0.25,11,16,0.688,1,4,5,3,0,0,2,3,44
19,11/18/2014,36,los angeles lakers,season,home,atlanta hawks,w,5,1,36:57,10,18,0.556,3,7,0.429,5,5,1,0,4,4,3,1,0,3,4,28
19,11/19/2014,36,los angeles lakers,season,home,houston rockets,w,6,1,39:32,10,28,0.357,1,7,0.143,8,10,0.8,0,5,5,7,1,0,3,0,29
19,11/21/2014,36,los angeles lakers,season,home,dallas mavericks,l,-34,1,31:20,6,22,0.273,1,4,0.25,4,4,1,2,3,5,7,1,0,2,2,17
19,11/23/2014,36,los angeles lakers,season,away,denver nuggets,l,-7,1,43:50,10,24,0.417,0,2,0,7,10,0.7,2,4,6,4,0,0,4,1,27
19,11/26/2014,36,los angeles lakers,season,away,memphis grizzlies,l,-6,1,35:16,5,15,0.333,2,5,0.4,10,10,1,2,2,4,2,0,0,4,1,22
19,11/28/2014,36,los angeles lakers,season,away,minnesota timberwolves,l,-1,1,34:45,10,18,0.556,0,1,0,6,10,0.6,1,4,5,5,5,0,2,1,26
19,11/30/2014,36,los angeles lakers,season,away,toronto rapters,w,7,1,41:36,11,24,0.458,0,1,0,9,13,0.692,1,10,11,12,0,1,2,2,31
19,12/2/2014,36,los angeles lakers,season,home,detroit pistons,w,10,1,33:26,4,11,0.364,1,3,0.333,3,3,1,0,5,5,13,2,0,10,2,12
19,12/3/2014,36,los angeles lakers,season,home,washington wizards,l,-16,1,34:11,8,22,0.364,2,6,0.333,11,14,0.786,0,4,4,3,1,0,4,4,29
19,12/5/2014,36,los angeles lakers,season,home,boston celtics,l,-17,1,32:42,9,21,0.429,1,3,0.333,3,3,1,0,3,3,3,1,0,3,1,22
19,12/7/2014,36,los angeles lakers,season,away,new orleans pelicans,l,-17,1,31:59,6,18,0.333,0,5,0,2,2,1,0,3,3,4,0,0,3,2,14
19,12/9/2014,36,los angeles lakers,season,away,sacramento kings,w,3,1,35:50,11,27,0.407,2,6,0.333,8,8,1,3,0,3,6,2,0,3,2,32
19,12/12/2014,36,los angeles lakers,season,home,san antonio spurs,w,2,1,40:03,7,22,0.318,1,4,0.25,7,8,0.875,1,4,5,9,4,0,5,1,22
19,12/14/2014,36,los angeles lakers,season,home,minnesota timberwolves,w,6,1,35:09,7,20,0.35,2,7,0.286,10,13,0.769,1,5,6,2,1,0,2,2,26
19,12/15/2014,36,los angeles lakers,season,home,indian pacers,l,-19,1,30:17,8,26,0.308,2,8,0.25,3,3,1,0,4,4,3,2,0,3,4,21
19,12/19/2014,36,los angeles lakers,season,away,oklahoma city thunder,l,-1,1,34:35,3,15,0.2,0,3,0,3,4,0.75,0,8,8,8,0,0,3,0,9
19,12/21/2014,36,los angeles lakers,season,home,sacramento kings,l,-7,1,37:52,8,30,0.267,3,8,0.375,6,6,1,3,2,5,3,2,0,9,3,25
19,12/23/2014,36,los angeles lakers,season,away,golden state warriors,w,10,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,12/25/2014,36,los angeles lakers,season,home,chicago bulls,l,-20,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,12/26/2014,36,los angeles lakers,season,home,dallas mavericks,l,-4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,12/28/2014,36,los angeles lakers,season,away,phoenix suns,l,-9,1,32:12,4,10,0.4,1,3,0.333,1,1,1,0,8,8,7,2,0,5,1,10
19,12/30/2014,36,los angeles lakers,season,home,denver nuggets,w,8,1,31:40,6,11,0.545,3,5,0.6,8,11,0.727,1,10,11,11,2,1,9,1,23
19,1/2/2015,36,los angeles lakers,season,away,memphis grizzlies,l,-3,1,33:08,6,14,0.429,2,4,0.5,1,1,1,1,8,9,8,0,1,2,2,15
19,1/4/2015,36,los angeles lakers,season,away,indian pacers,w,1,1,32:08,7,14,0.5,2,3,0.667,4,4,1,0,6,6,6,3,0,2,2,20
19,1/5/2015,36,los angeles lakers,season,home,portland trailbrazers,l,-4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,1/7/2015,36,los angeles lakers,season,home,los angeles clippers,l,-25,1,27:47,2,12,0.167,0,3,0,0,0,,0,8,8,7,1,0,6,1,4
19,1/9/2015,36,los angeles lakers,season,away,orlando magic,w,17,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,1/11/2015,36,los angeles lakers,season,away,portland trailbrazers,l,-12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,1/13/2015,36,los angeles lakers,season,away,miami heat,l,-3,1,30:54,3,19,0.158,2,9,0.222,4,4,1,0,6,6,7,1,0,2,0,12
19,1/15/2015,36,los angeles lakers,season,away,cleveland cavaliers,l,-7,1,31:49,7,14,0.5,3,6,0.5,2,3,0.667,1,5,6,17,0,0,3,0,19
19,1/16/2015,36,los angeles lakers,season,home,utah jazz,l,-9,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,1/19/2015,36,los angeles lakers,season,home,phoenix suns,l,-15,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,1/21/2015,36,los angeles lakers,season,home,new orleans pelicans,l,-16,1,29:52,6,14,0.429,1,5,0.2,1,1,1,0,7,7,2,0,1,4,2,14
19,1/23/2015,36,los angeles lakers,season,home,san antonio spurs,l,-14,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,1/25/2015,36,los angeles lakers,season,away,houston rockets,l,-12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,1/27/2015,36,los angeles lakers,season,away,washington wizards,l,-6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,1/29/2015,36,los angeles lakers,season,away,chicago bulls,w,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,2/1/2015,36,los angeles lakers,season,home,new york knicks,l,-12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,2/4/2015,36,los angeles lakers,season,home,milwaukee bucks,l,-8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,2/6/2015,36,los angeles lakers,season,home,orlando magic,l,-6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,2/8/2015,36,los angeles lakers,season,home,cleveland cavaliers,l,-15,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,2/10/2015,36,los angeles lakers,season,away,denver nuggets,l,-10,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,2/11/2015,36,los angeles lakers,season,home,portland trailbrazers,l,-16,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,2/20/2015,36,los angeles lakers,season,away,brooklyn nets,l,-9,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,2/22/2015,36,los angeles lakers,season,away,boston celtics,w,7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,2/25/2015,36,los angeles lakers,season,home,utah jazz,w,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,2/27/2015,36,los angeles lakers,season,away,milwaukee bucks,w,8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,3/1/2015,36,los angeles lakers,season,away,oklahoma city thunder,l,-7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
19,3/3/2015,36,los angeles lakers,season,home,charlotte hornets,l,-1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
